id,code,display
697,"NOAUTH","no disclosure without subject authorization"
698,"NOCOLLECT","no collection"
699,"NODSCLCD","no disclosure without consent directive"
700,"NODSCLCDS","no disclosure without information subject's consent directive"
701,"NOINTEGRATE","no integration"
702,"NOLIST","no unlisted entity disclosure"
703,"NOMOU","no disclosure without MOU"
704,"NOORGPOL","no disclosure without organizational authorization"
705,"NOPAT","no disclosure to patient, family or caregivers without attending provider's authorization"
706,"NOPERSISTP","no collection beyond purpose of use"
707,"NORDSCLCD","no redisclosure without consent directive"
708,"NORDSCLCDS","no redisclosure without information subject's consent directive"
709,"NORDSCLW","no disclosure without jurisdictional authorization"
710,"NORELINK","no relinking"
711,"NOREUSE","no reuse beyond purpose of use"
712,"NOVIP","no unauthorized VIP disclosure"
713,"ORCON","no disclosure without originator authorization"
714,"_ActProductAcquisitionCode","ActProductAcquisitionCode"
715,"LOAN","Loan"
716,"RENT","Rent"
717,"TRANSFER","Transfer"
718,"SALE","Sale"
719,"_ActSpecimenTransportCode","ActSpecimenTransportCode"
720,"SREC","specimen received"
721,"SSTOR","specimen in storage"
722,"STRAN","specimen in transit"
723,"_ActSpecimenTreatmentCode","ActSpecimenTreatmentCode"
724,"ACID","Acidification"
725,"ALK","Alkalization"
726,"DEFB","Defibrination"
727,"FILT","Filtration"
728,"LDLP","LDL Precipitation"
729,"NEUT","Neutralization"
730,"RECA","Recalcification"
731,"UFIL","Ultrafiltration"
732,"_ActSubstanceAdministrationCode","ActSubstanceAdministrationCode"
733,"DRUG","Drug therapy"
734,"FD","food"
735,"IMMUNIZ","Immunization"
736,"BOOSTER","Booster Immunization"
737,"INITIMMUNIZ","Initial Immunization"
738,"_ActTaskCode","ActTaskCode"
739,"OE","order entry task"
740,"LABOE","laboratory test order entry task"
741,"MEDOE","medication order entry task"
742,"PATDOC","patient documentation task"
743,"ALLERLREV","allergy list review"
744,"CLINNOTEE","clinical note entry task"
745,"DIAGLISTE","diagnosis list entry task"
746,"DISCHINSTE","discharge instruction entry"
747,"DISCHSUME","discharge summary entry task"
748,"PATEDUE","patient education entry"
749,"PATREPE","pathology report entry task"
750,"PROBLISTE","problem list entry task"
751,"RADREPE","radiology report entry task"
752,"IMMLREV","immunization list review"
753,"REMLREV","reminder list review"
754,"WELLREMLREV","wellness reminder list review"
755,"PATINFO","patient information review task"
756,"ALLERLE","allergy list entry"
757,"CDSREV","clinical decision support intervention review"
758,"CLINNOTEREV","clinical note review task"
759,"DISCHSUMREV","discharge summary review task"
760,"DIAGLISTREV","diagnosis list review task"
761,"IMMLE","immunization list entry"
762,"LABRREV","laboratory results review task"
763,"MICRORREV","microbiology results review task"
764,"MICROORGRREV","microbiology organisms results review task"
765,"MICROSENSRREV","microbiology sensitivity test results review task"
766,"MLREV","medication list review task"
767,"MARWLREV","medication administration record work list review task"
768,"OREV","orders review task"
769,"PATREPREV","pathology report review task"
770,"PROBLISTREV","problem list review task"
771,"RADREPREV","radiology report review task"
772,"REMLE","reminder list entry"
773,"WELLREMLE","wellness reminder list entry"
774,"RISKASSESS","risk assessment instrument task"
775,"FALLRISK","falls risk assessment instrument task"
776,"_ActTransportationModeCode","ActTransportationModeCode"
777,"_ActPatientTransportationModeCode","ActPatientTransportationModeCode"
778,"AFOOT","pedestrian transport"
779,"AMBT","ambulance transport"
780,"AMBAIR","fixed-wing ambulance transport"
781,"AMBGRND","ground ambulance transport"
782,"AMBHELO","helicopter ambulance transport"
783,"LAWENF","law enforcement transport"
784,"PRVTRN","private transport"
785,"PUBTRN","public transport"
786,"_ObservationType","ObservationType"
787,"_ActSpecObsCode","ActSpecObsCode"
788,"ARTBLD","ActSpecObsArtBldCode"
789,"DILUTION","ActSpecObsDilutionCode"
790,"AUTO-HIGH","Auto-High Dilution"
791,"AUTO-LOW","Auto-Low Dilution"
792,"PRE","Pre-Dilution"
793,"RERUN","Rerun Dilution"
794,"EVNFCTS","ActSpecObsEvntfctsCode"
795,"INTFR","ActSpecObsInterferenceCode"
796,"FIBRIN","Fibrin"
797,"HEMOLYSIS","Hemolysis"
798,"ICTERUS","Icterus"
799,"LIPEMIA","Lipemia"
800,"VOLUME","ActSpecObsVolumeCode"
801,"AVAILABLE","Available Volume"
802,"CONSUMPTION","Consumption Volume"
803,"CURRENT","Current Volume"
804,"INITIAL","Initial Volume"
805,"_AnnotationType","AnnotationType"
806,"_ActPatientAnnotationType","ActPatientAnnotationType"
807,"ANNDI","diagnostic image note"
808,"ANNGEN","general note"
809,"ANNIMM","immunization note"
810,"ANNLAB","laboratory note"
811,"ANNMED","medication note"
812,"_GeneticObservationType","GeneticObservationType"
813,"GENE","gene"
814,"_ImmunizationObservationType","ImmunizationObservationType"
815,"OBSANTC","antigen count"
816,"OBSANTV","antigen validity"
817,"_IndividualCaseSafetyReportType","Individual Case Safety Report Type"
818,"PAT_ADV_EVNT","patient adverse event"
819,"VAC_PROBLEM","vaccine product problem"
820,"_LOINCObservationActContextAgeType","LOINCObservationActContextAgeType"
821,"21611-9","age patient qn est"
822,"21612-7","age patient qn reported"
823,"29553-5","age patient qn calc"
824,"30525-0","age patient qn definition"
825,"30972-4","age at onset of adverse event"
826,"_MedicationObservationType","MedicationObservationType"
827,"REP_HALF_LIFE","representative half-life"
828,"SPLCOATING","coating"
829,"SPLCOLOR","color"
830,"SPLIMAGE","image"
831,"SPLIMPRINT","imprint"
832,"SPLSCORING","scoring"
833,"SPLSHAPE","shape"
834,"SPLSIZE","size"
835,"SPLSYMBOL","symbol"
836,"_ObservationIssueTriggerCodedObservationType","ObservationIssueTriggerCodedObservationType"
837,"_CaseTransmissionMode","case transmission mode"
838,"AIRTRNS","airborne transmission"
839,"ANANTRNS","animal to animal transmission"
840,"ANHUMTRNS","animal to human transmission"
841,"BDYFLDTRNS","body fluid contact transmission"
842,"BLDTRNS","blood borne transmission"
843,"DERMTRNS","transdermal transmission"
844,"ENVTRNS","environmental exposure transmission"
845,"FECTRNS","fecal-oral transmission"
846,"FOMTRNS","fomite transmission"
847,"FOODTRNS","food-borne transmission"
848,"HUMHUMTRNS","human to human transmission"
849,"INDTRNS","indeterminate disease transmission mode"
850,"LACTTRNS","lactation transmission"
851,"NOSTRNS","nosocomial transmission"
852,"PARTRNS","parenteral transmission"
853,"PLACTRNS","transplacental transmission"
854,"SEXTRNS","sexual transmission"
855,"TRNSFTRNS","transfusion transmission"
856,"VECTRNS","vector-borne transmission"
857,"WATTRNS","water-borne transmission"
858,"_ObservationQualityMeasureAttribute","ObservationQualityMeasureAttribute"
859,"AGGREGATE","aggregate measure observation"
860,"CMPMSRMTH","composite measure method"
861,"CMPMSRSCRWGHT","component measure scoring weight"
862,"COPY","copyright"
863,"CRS","clinical recommendation statement"
864,"DEF","definition"
865,"DISC","disclaimer"
866,"FINALDT","finalized date/time"
867,"GUIDE","guidance"
868,"IDUR","improvement notation"
869,"ITMCNT","items counted"
870,"KEY","keyword"
871,"MEDT","measurement end date"
872,"MSD","measurement start date"
873,"MSRADJ","risk adjustment"
874,"MSRAGG","rate aggregation"
875,"MSRIMPROV","health quality measure improvement notation"
876,"MSRJUR","jurisdiction"
877,"MSRRPTR","reporter type"
878,"MSRRPTTIME","timeframe for reporting"
879,"MSRSCORE","measure scoring"
880,"MSRSET","health quality measure care setting"
881,"MSRTOPIC","health quality measure topic type"
882,"MSRTP","measurement period"
883,"MSRTYPE","measure type"
884,"RAT","rationale"
885,"REF","reference"
886,"SDE","supplemental data elements"
887,"STRAT","stratification"
888,"TRANF","transmission format"
889,"USE","notice of use"
890,"_ObservationSequenceType","ObservationSequenceType"
891,"TIME_ABSOLUTE","absolute time sequence"
892,"TIME_RELATIVE","relative time sequence"
893,"_ObservationSeriesType","ObservationSeriesType"
894,"_ECGObservationSeriesType","ECGObservationSeriesType"
895,"REPRESENTATIVE_BEAT","ECG representative beat waveforms"
896,"RHYTHM","ECG rhythm waveforms"
897,"_PatientImmunizationRelatedObservationType","PatientImmunizationRelatedObservationType"
898,"CLSSRM","classroom"
899,"GRADE","grade"
900,"SCHL","school"
901,"SCHLDIV","school division"
902,"TEACHER","teacher"
903,"_PopulationInclusionObservationType","PopulationInclusionObservationType"
904,"DENEX","denominator exclusions"
905,"DENEXCEP","denominator exceptions"
906,"DENOM","denominator"
907,"IPOP","initial population"
908,"IPPOP","initial patient population"
909,"MSROBS","measure observation"
910,"MSRPOPL","measure population"
911,"MSRPOPLEX","measure population exclusions"
912,"NUMER","numerator"
913,"NUMEX","numerator exclusions"
914,"_PreferenceObservationType","_PreferenceObservationType"
915,"PREFSTRENGTH","preference strength"
916,"ADVERSE_REACTION","Adverse Reaction"
917,"ASSERTION","Assertion"
918,"CASESER","case seriousness criteria"
919,"CDIO","case disease imported observation"
920,"CRIT","criticality"
921,"CTMO","case transmission mode observation"
922,"DX","ObservationDiagnosisTypes"
923,"ADMDX","admitting diagnosis"
924,"DISDX","discharge diagnosis"
925,"INTDX","intermediate diagnosis"
926,"NOI","nature of injury"
927,"GISTIER","GIS tier"
928,"HHOBS","household situation observation"
929,"ISSUE","detected issue"
930,"_ActAdministrativeDetectedIssueCode","ActAdministrativeDetectedIssueCode"
931,"_ActAdministrativeAuthorizationDetectedIssueCode","ActAdministrativeAuthorizationDetectedIssueCode"
932,"NAT","Insufficient authorization"
933,"SUPPRESSED","record suppressed"
934,"VALIDAT","validation issue"
935,"KEY204","Unknown key identifier"
936,"KEY205","Duplicate key identifier"
937,"COMPLY","Compliance Alert"
938,"DUPTHPY","Duplicate Therapy Alert"
939,"DUPTHPCLS","duplicate therapeutic alass alert"
940,"DUPTHPGEN","duplicate generic alert"
941,"ABUSE","commonly abused/misused alert"
942,"FRAUD","potential fraud"
943,"PLYDOC","Poly-orderer Alert"
944,"PLYPHRM","Poly-supplier Alert"
945,"DOSE","Dosage problem"
946,"DOSECOND","dosage-condition alert"
947,"DOSEDUR","Dose-Duration Alert"
948,"DOSEDURH","Dose-Duration High Alert"
949,"DOSEDURHIND","Dose-Duration High for Indication Alert"
950,"DOSEDURL","Dose-Duration Low Alert"
951,"DOSEDURLIND","Dose-Duration Low for Indication Alert"
952,"DOSEH","High Dose Alert"
953,"DOSEHINDA","High Dose for Age Alert"
954,"DOSEHIND","High Dose for Indication Alert"
955,"DOSEHINDSA","High Dose for Height/Surface Area Alert"
956,"DOSEHINDW","High Dose for Weight Alert"
957,"DOSEIVL","Dose-Interval Alert"
958,"DOSEIVLIND","Dose-Interval for Indication Alert"
959,"DOSEL","Low Dose Alert"
960,"DOSELINDA","Low Dose for Age Alert"
961,"DOSELIND","Low Dose for Indication Alert"
962,"DOSELINDSA","Low Dose for Height/Surface Area Alert"
963,"DOSELINDW","Low Dose for Weight Alert"
964,"MDOSE","maximum dosage reached"
965,"OBSA","Observation Alert"
966,"AGE","Age Alert"
967,"ADALRT","adult alert"
968,"GEALRT","geriatric alert"
969,"PEALRT","pediatric alert"
970,"COND","Condition Alert"
971,"HGHT",""
972,"LACT","Lactation Alert"
973,"PREG","Pregnancy Alert"
974,"WGHT",""
975,"CREACT","common reaction alert"
976,"GEN","Genetic Alert"
977,"GEND","Gender Alert"
978,"LAB","Lab Alert"
979,"REACT","Reaction Alert"
980,"ALGY","Allergy Alert"
981,"INT","Intolerance Alert"
982,"RREACT","Related Reaction Alert"
983,"RALG","Related Allergy Alert"
984,"RAR","Related Prior Reaction Alert"
985,"RINT","Related Intolerance Alert"
986,"BUS","business constraint violation"
987,"CODE_INVAL","code is not valid"
988,"CODE_DEPREC","code has been deprecated"
989,"FORMAT","invalid format"
990,"ILLEGAL","illegal"
991,"LEN_RANGE","length out of range"
992,"LEN_LONG","length is too long"
993,"LEN_SHORT","length is too short"
994,"MISSCOND","conditional element missing"
995,"MISSMAND","mandatory element missing"
996,"NODUPS","duplicate values are not permitted"
997,"NOPERSIST","element will not be persisted"
998,"REP_RANGE","repetitions out of range"
999,"MAXOCCURS","repetitions above maximum"
1000,"MINOCCURS","repetitions below minimum"
1001,"_ActAdministrativeRuleDetectedIssueCode","ActAdministrativeRuleDetectedIssueCode"
1002,"KEY206","non-matching identification"
1003,"OBSOLETE","obsolete record returned"
1004,"_ActSuppliedItemDetectedIssueCode","ActSuppliedItemDetectedIssueCode"
1005,"_AdministrationDetectedIssueCode","AdministrationDetectedIssueCode"
1006,"_AppropriatenessDetectedIssueCode","AppropriatenessDetectedIssueCode"
1007,"_InteractionDetectedIssueCode","InteractionDetectedIssueCode"
1008,"FOOD","Food Interaction Alert"
1009,"TPROD","Therapeutic Product Alert"
1010,"DRG","Drug Interaction Alert"
1011,"NHP","Natural Health Product Alert"
1012,"NONRX","Non-Prescription Interaction Alert"
1013,"PREVINEF","previously ineffective"
1014,"DACT","drug action detected issue"
1015,"TIME","timing detected issue"
1016,"ALRTENDLATE","end too late alert"
1017,"ALRTSTRTLATE","start too late alert"
1018,"_TimingDetectedIssueCode","TimingDetectedIssueCode"
1019,"ENDLATE","End Too Late Alert"
1020,"STRTLATE","Start Too Late Alert"
1021,"_SupplyDetectedIssueCode","SupplyDetectedIssueCode"
1022,"ALLDONE","already performed"
1023,"FULFIL","fulfillment alert"
1024,"NOTACTN","no longer actionable"
1025,"NOTEQUIV","not equivalent alert"
1026,"NOTEQUIVGEN","not generically equivalent alert"
1027,"NOTEQUIVTHER","not therapeutically equivalent alert"
1028,"TIMING","event timing incorrect alert"
1029,"INTERVAL","outside requested time"
1030,"MINFREQ","too soon within frequency based on the usage"
1031,"HELD","held/suspended alert"
1032,"TOOLATE","Refill Too Late Alert"
1033,"TOOSOON","Refill Too Soon Alert"
1034,"HISTORIC","record recorded as historical"
1035,"PATPREF","violates stated preferences"
1036,"PATPREFALT","violates stated preferences, alternate available"
1037,"KSUBJ","knowledge subject"
1038,"KSUBT","knowledge subtopic"
1039,"OINT","intolerance"
1040,"ALG","Allergy"
1041,"DALG","Drug Allergy"
1042,"EALG","Environmental Allergy"
1043,"FALG","Food Allergy"
1044,"DINT","Drug Intolerance"
1045,"DNAINT","Drug Non-Allergy Intolerance"
1046,"EINT","Environmental Intolerance"
1047,"ENAINT","Environmental Non-Allergy Intolerance"
1048,"FINT","Food Intolerance"
1049,"FNAINT","Food Non-Allergy Intolerance"
1050,"NAINT","Non-Allergy Intolerance"
1051,"SEV","Severity Observation"
1052,"_FDALabelData","FDALabelData"
1053,"FDACOATING","coating"
1054,"FDACOLOR","color"
1055,"FDAIMPRINTCD","imprint code"
1056,"FDALOGO","logo"
1057,"FDASCORING","scoring"
1058,"FDASHAPE","shape"
1059,"FDASIZE","size"
1060,"_ROIOverlayShape","ROIOverlayShape"
1061,"CIRCLE","circle"
1062,"ELLIPSE","ellipse"
1063,"POINT","point"
1064,"POLY","polyline"
1065,"C","corrected"
1066,"DIET","Diet"
1067,"BR","breikost (GE)"
1068,"DM","diabetes mellitus diet"
1069,"FAST","fasting"
1070,"FORMULA","formula diet"
1071,"GF","gluten free"
1072,"LF","low fat"
1073,"LP","low protein"
1074,"LQ","liquid"
1075,"LS","low sodium"
1076,"N","normal diet"
1077,"NF","no fat"
1078,"PAF","phenylalanine free"
1079,"PAR","parenteral"
1080,"RD","reduction diet"
1081,"SCH","schonkost (GE)"
1082,"SUPPLEMENT","nutritional supplement"
1083,"T","tea only"
1084,"VLI","low valin, leucin, isoleucin"
1085,"DRUGPRG","drug program"
1086,"F","final"
1087,"PRLMN","preliminary"
1088,"SECOBS","SecurityObservationType"
1089,"SECCATOBS","security category observation"
1090,"SECCLASSOBS","security classification observation"
1091,"SECCONOBS","security control observation"
1092,"SECINTOBS","security integrity observation"
1093,"SECALTINTOBS","security alteration integrity observation"
1094,"SECDATINTOBS","security data integrity observation"
1095,"SECINTCONOBS","security integrity confidence observation"
1096,"SECINTPRVOBS","security integrity provenance observation"
1097,"SECINTPRVABOBS","security integrity provenance asserted by observation"
1098,"SECINTPRVRBOBS","security integrity provenance reported by observation"
1099,"SECINTSTOBS","security integrity status observation"
1100,"SECTRSTOBS","SECTRSTOBS"
1101,"TRSTACCRDOBS","trust accreditation observation"
1102,"TRSTAGREOBS","trust agreement observation"
1103,"TRSTCERTOBS","trust certificate observation"
1104,"TRSTFWKOBS","trust framework observation"
1105,"TRSTLOAOBS","trust assurance observation"
1106,"TRSTMECOBS","trust mechanism observation"
1107,"SUBSIDFFS","subsidized fee for service program"
1108,"WRKCOMP","(workers compensation program"
1109,"_ActProcedureCode","ActProcedureCode"
1110,"_ActBillableServiceCode","ActBillableServiceCode"
1111,"_HL7DefinedActCodes","HL7DefinedActCodes"
1112,"COPAY","COPAY"
1113,"DEDUCT","DEDUCT"
1114,"DOSEIND","DOSEIND"
1115,"PRA","PRA"
