id,code,display
1244,"69391-1","US Guidance for cordocentesis"
1245,"38127-7","US Guidance for CSF aspiration of Spine"
1246,"70915-4","US Guidance for CSF aspiration of Spine Cervical"
1247,"70916-2","US Guidance for CSF aspiration of Spine Lumbar"
1248,"70917-0","US Guidance for CSF aspiration of Spine Thoracic"
1249,"24680-1","Fluoroscopy Guidance for dilation of Esophagus"
1250,"35913-3","CT Guidance for drainage of Abdomen"
1251,"42287-3","CT Guidance for drainage of Abdomen retroperitoneum"
1252,"41809-5","US Guidance for drainage of Abdomen retroperitoneum"
1253,"35914-1","CT Guidance for drainage of Anus"
1254,"35915-8","CT Guidance for drainage of Appendix"
1255,"36770-6","CT Guidance for drainage of Biliary ducts and Gallbladder"
1256,"35916-6","CT Guidance for drainage of Chest"
1257,"69078-4","Fluoroscopy Guidance for drainage of Chest"
1258,"24692-6","US Guidance for drainage of Extremity"
1259,"26325-1","US Guidance for drainage of Extremity - bilateral"
1260,"26326-9","US Guidance for drainage of Extremity - left"
1261,"26327-7","US Guidance for drainage of Extremity - right"
1262,"35917-4","CT Guidance for drainage of Gallbladder"
1263,"69133-7","Fluoroscopy Guidance for drainage of Hip"
1264,"35918-2","CT Guidance for drainage of Kidney"
1265,"24896-3","US Guidance for drainage of Kidney"
1266,"26328-5","US Guidance for drainage of Kidney - bilateral"
1267,"26329-3","US Guidance for drainage of Kidney - left"
1268,"26330-1","US Guidance for drainage of Kidney - right"
1269,"35919-0","CT Guidance for drainage of Liver"
1270,"35920-8","CT Guidance for drainage of Lymph node"
1271,"42283-2","CT Guidance for drainage of Pancreas"
1272,"44172-5","US Guidance for drainage of Pancreas"
1273,"35921-6","CT Guidance for drainage of Pelvis"
1274,"24868-2","US Guidance for drainage of Pelvis"
1275,"41800-4","Fluoroscopy Guidance for drainage of Pharynx"
1276,"41798-0","US Guidance for drainage of Prostate"
1277,"35922-4","CT Guidance for drainage of Unspecified body region"
1278,"30699-3","US Guidance for drainage of Unspecified body region"
1279,"43537-0","Fluoroscopy Guidance for drainage of Unspecified body region"
1280,"42478-8","US Guidance for drainage of cyst of Kidney"
1281,"46291-1","CT Guidance for drainage of Unspecified body region-- W and WO contrast IV"
1282,"35923-2","CT Guidance for drainage of Chest-- W contrast IV"
1283,"46292-9","CT Guidance for drainage of Unspecified body region-- W contrast IV"
1284,"35924-0","CT Guidance for drainage of Chest-- WO contrast"
1285,"46293-7","CT Guidance for drainage of Unspecified body region-- WO contrast"
1286,"35925-7","Fluoroscopy Guidance for endoscopy of Stomach"
1287,"43478-7","Fluoroscopy Guidance for endoscopy of Biliary ducts and Pancreatic duct-- 1.5 hours post contrast retrograde"
1288,"43474-6","Fluoroscopy Guidance for endoscopy of Biliary ducts and Pancreatic duct-- 15 minutes post contrast retrograde"
1289,"43477-9","Fluoroscopy Guidance for endoscopy of Biliary ducts and Pancreatic duct-- 1 hour post contrast retrograde"
1290,"43473-8","Fluoroscopy Guidance for endoscopy of Biliary ducts and Pancreatic duct-- 2 hours post contrast retrograde"
1291,"43475-3","Fluoroscopy Guidance for endoscopy of Biliary ducts and Pancreatic duct-- 30 minutes post contrast retrograde"
1292,"43476-1","Fluoroscopy Guidance for endoscopy of Biliary ducts and Pancreatic duct-- 45 minutes post contrast retrograde"
1293,"72248-8","Abdomen MRCP with and without contrast IV"
1294,"44214-5","Fluoroscopy Guidance for endoscopy of Biliary ducts-- W contrast retrograde"
1295,"30815-5","Fluoroscopy Guidance for endoscopy of Biliary ducts and Pancreatic duct-- W contrast retrograde"
1296,"44213-7","Fluoroscopy Guidance for endoscopy of Pancreatic duct-- W contrast retrograde"
1297,"58740-2","Abdomen MRCP WO contrast"
1298,"72541-6","Fluoroscopy Guidance for facet joint denervation of Spine Cervical"
1299,"72542-4","Fluoroscopy Guidance for facet joint denervation of Spine Lumbar"
1300,"72540-8","Fluoroscopy Guidance for facet joint denervation of Spine"
1301,"35926-5","Fluoroscopy Guidance for gastrostomy of Stomach"
1302,"30638-1","Fluoroscopy Guidance for injection of Hip"
1303,"24769-2","CT Guidance for injection of Joint space"
1304,"42334-3","Fluoroscopy Guidance for injection of Mammary artery.internal - left"
1305,"42706-2","US Guidance for injection of Pleural space"
1306,"24901-1","CT Guidance for injection of Sacroiliac Joint"
1307,"35927-3","Fluoroscopy Guidance for injection of Sacroiliac Joint"
1308,"26319-4","CT Guidance for injection of Sacroiliac joint - bilateral"
1309,"26320-2","CT Guidance for injection of Sacroiliac joint - left"
1310,"26321-0","CT Guidance for injection of Sacroiliac joint - right"
1311,"48435-2","Fluoroscopy Guidance for injection of Salivary gland - bilateral"
1312,"46392-7","Fluoroscopy Guidance for injection of Sinuses"
1313,"37427-2","Fluoroscopy Guidance for injection of Spine"
1314,"30579-7","CT Guidance for injection of Spine facet joint"
1315,"24931-8","Fluoroscopy Guidance for injection of Spine facet joint"
1316,"26322-8","Fluoroscopy Guidance for injection of Spine facet joint - bilateral"
1317,"26323-6","Fluoroscopy Guidance for injection of Spine facet joint - left"
1318,"26324-4","Fluoroscopy Guidance for injection of Spine facet joint - right"
1319,"70918-8","Fluoroscopy Guidance for injection of Spine Cervical"
1320,"30812-2","Fluoroscopy Guidance for injection of Spine Cervical Facet Joint"
1321,"37493-4","CT Guidance for injection of Spine.disc.cervical"
1322,"70919-6","Fluoroscopy Guidance for injection of Spine Lumbar"
1323,"30817-1","Fluoroscopy Guidance for injection of Spine Lumbar Facet Joint"
1324,"70920-4","Fluoroscopy Guidance for injection of Spine Thoracic"
1325,"30814-8","Fluoroscopy Guidance for injection of Spine Thoracic Facet Joint"
1326,"30702-5","US Guidance for injection of Thyroid"
1327,"72530-9","US Guidance for injection of Joint"
1328,"36771-4","Fluoroscopy Guidance for injection of Joint"
1329,"37494-2","Fluoroscopy Guidance for injection of Tendon"
1330,"72537-4","US Guidance for injection of sclerosing agent of Extremity vein - bilateral"
1331,"72645-5","US Guidance for injection of sclerosing agent of Extremity vein - left"
1332,"72644-8","US Guidance for injection of sclerosing agent of Extremity vein - right"
1333,"72536-6","US Guidance for injection of sclerosing agent of Extremity veins - bilateral"
1334,"72643-0","US Guidance for injection of sclerosing agent of Extremity veins - left"
1335,"72642-2","US Guidance for injection of sclerosing agent of Extremity veins - right"
1336,"72543-2","Fluoroscopy Guidance for intercostal nerve devervation of Spine Thoracic"
1337,"72552-3","Fluoroscopy Guidance for kyphoplasty of Spine Lumbar"
1338,"72553-1","Fluoroscopy Guidance for kyphoplasty of Spine Thoracic"
1339,"72535-8","US Guidance for laser ablation of vein(s) of Extremity vein - left"
1340,"72534-1","US Guidance for laser ablation of vein(s) of Extremity vein - right"
1341,"48735-5","Mammogram Guidance for localization of Breast"
1342,"43759-0","US Guidance for localization of Breast - bilateral"
1343,"35928-1","CT Guidance for localization of Breast - left"
1344,"42296-4","Mammogram Guidance for localization of Breast - left"
1345,"43758-2","US Guidance for localization of Breast - left"
1346,"35929-9","CT Guidance for localization of Breast - right"
1347,"42297-2","Mammogram Guidance for localization of Breast - right"
1348,"43760-8","US Guidance for localization of Breast - right"
1349,"37608-7","US Guidance for localization of foreign body of Eye"
1350,"42701-3","CT Guidance for localization of placenta of Uterus"
1351,"39760-4","Scan Guidance for localization of tumor limited"
1352,"39759-6","SPECT Guidance for localization of tumor limited"
1353,"39761-2","Scan Guidance for localization of tumor limited-- W Tc-99m Sestamibi IV"
1354,"39953-5","Scan Guidance for localization of tumor multiple areas"
1355,"39763-8","Scan Guidance for localization of tumor"
1356,"39762-0","SPECT Guidance for localization of tumor"
1357,"39758-8","Scan Guidance for localization of tumor of Breast"
1358,"44110-5","CT Guidance for needle localization of Breast"
1359,"24600-9","US Guidance for needle localization of Breast"
1360,"69068-5","Mammogram Guidance for needle localization of Breast - bilateral"
1361,"26313-7","US Guidance for needle localization of Breast - bilateral"
1362,"26314-5","US Guidance for needle localization of Breast - left"
1363,"26318-6","US Guidance for needle localization of Breast - right"
1364,"37921-4","US Guidance for needle localization of Chest"
1365,"42021-6","CT Guidance for needle localization of Spine Cervical"
1366,"42020-8","CT Guidance for needle localization of Spine Lumbar"
1367,"39026-0","CT Guidance for needle localization of Unspecified body region"
1368,"39028-6","MRI Guidance for needle localization of Unspecified body region"
1369,"38032-9","US Guidance for needle localization of Unspecified body region"
1370,"39027-8","Fluoroscopy Guidance for needle localization of Unspecified body region"
1371,"24595-1","Mammogram Guidance for needle localization of mass of Breast"
1372,"26315-2","Mammogram Guidance for needle localization of mass of Breast - bilateral"
1373,"26316-0","Mammogram Guidance for needle localization of mass of Breast - left"
1374,"26317-8","Mammogram Guidance for needle localization of mass of Breast - right"
1375,"44118-8","CT Guidance for needle localization of Breast-- W and WO contrast IV"
1376,"35930-7","CT Guidance for nerve block of Abdomen"
1377,"35931-5","CT Guidance for nerve block of Pelvis"
1378,"70921-2","CT Guidance for nerve block of Spine Cervical"
1379,"35932-3","CT Guidance for nerve block of Spine Lumbar"
1380,"70922-0","CT Guidance for nerve block of Spine Thoracic"
1381,"69240-0","Fluoroscopy Guidance for percutaneous biopsy of Abdomen"
1382,"42139-6","US Guidance for percutaneous biopsy of Muscle"
1383,"24609-0","Mammogram Guidance for core needle percutaneous biopsy of Breast"
1384,"26334-3","Mammogram Guidance for core needle percutaneous biopsy of Breast - bilateral"
1385,"26335-0","Mammogram Guidance for core needle percutaneous biopsy of Breast - left"
1386,"38023-8","US Guidance for core needle percutaneous biopsy of Breast - left"
1387,"26336-8","Mammogram Guidance for core needle percutaneous biopsy of Breast - right"
1388,"38025-3","US Guidance for core needle percutaneous biopsy of Breast - right"
1389,"44121-2","Mammogram Guidance for percutaneous needle biopsy of Breast"
1390,"69245-9","Fluoroscopy Guidance for percutaneous needle biopsy of Kidney"
1391,"69246-7","Fluoroscopy Guidance for percutaneous needle biopsy of Liver"
1392,"44204-6","Fluoroscopy Guidance for percutaneous needle biopsy of Lung"
1393,"69247-5","Fluoroscopy Guidance for percutaneous needle biopsy of Salivary gland"
1394,"46372-9","Fluoroscopy Guidance for percutaneous drainage of Biliary ducts"
1395,"62494-0","US Guidance for percutaneous drainage of Cavity"
1396,"24621-5","Fluoroscopy Guidance for percutaneous drainage of Cavity"
1397,"69241-8","Fluoroscopy Guidance for percutaneous drainage of abscess of Abdomen"
1398,"69242-6","Fluoroscopy Guidance for percutaneous drainage of abscess of Appendix"
1399,"42422-6","Fluoroscopy Guidance for percutaneous drainage of abscess of Breast"
1400,"43444-9","CT Guidance for percutaneous drainage of abscess of Cavity"
1401,"42423-4","Fluoroscopy Guidance for percutaneous drainage of abscess of Chest"
1402,"69243-4","Fluoroscopy Guidance for percutaneous drainage of abscess of Lung"
1403,"44223-6","Fluoroscopy Guidance for percutaneous drainage of abscess of Ovary"
1404,"69244-2","Fluoroscopy Guidance for percutaneous drainage of abscess of Pelvis"
1405,"42421-8","Fluoroscopy Guidance for percutaneous drainage of abscess of Unspecified body region"
1406,"35933-1","CT Guidance for percutaneous vertebroplasty of Spine"
1407,"35936-4","Fluoroscopy Guidance for percutaneous vertebroplasty of Spine"
1408,"70923-8","Fluoroscopy Guidance for percutaneous vertebroplasty of Spine Cervical"
1409,"35934-9","CT Guidance for percutaneous vertebroplasty of Spine Lumbar"
1410,"70924-6","Fluoroscopy Guidance for percutaneous vertebroplasty of Spine Lumbar"
1411,"35935-6","CT Guidance for percutaneous vertebroplasty of Spine Thoracic"
1412,"70925-3","Fluoroscopy Guidance for percutaneous vertebroplasty of Spine Thoracic"
1413,"72539-0","Fluoroscopy Guidance for peripheral nerve denervation of Unspecified body region"
1414,"30643-1","US Guidance for placement of catheter in Central vein"
1415,"35912-5","Fluoroscopy Guidance for placement of catheter in Unspecified body region"
1416,"25028-2","Fluoroscopic angiogram Guidance for placement of catheter for adminstration of thrombolytic in Vessel"
1417,"25029-0","Fluoroscopic angiogram Guidance for placement of catheter for vasoconstrictor infusion in Vessels"
1418,"24613-2","Fluoroscopic angiogram Guidance for placement of catheter in artery in Central cardiovascular artery"
1419,"30644-9","US Guidance for placement of catheter in Central vein-- Tunneled"
1420,"25077-9","Fluoroscopic angiogram Guidance for placement of catheter in Hepatic artery-- W contrast IA"
1421,"24625-6","Fluoroscopic angiogram Guidance for placement of catheter in Central vein-- W contrast IV"
1422,"26310-3","Fluoroscopic angiogram Guidance for placement of catheter in Central vein - bilateral-- W contrast IV"
1423,"26311-1","Fluoroscopic angiogram Guidance for placement of catheter in Central vein - left-- W contrast IV"
1424,"26312-9","Fluoroscopic angiogram Guidance for placement of catheter in Central vein - right-- W contrast IV"
1425,"41801-2","Fluoroscopic angiogram Guidance for placement of catheter in Portal vein-- W contrast IV"
1426,"24716-3","Fluoroscopy Guidance for placement of decompression tube in Gastrointestine"
1427,"62491-6","Fluoroscopic angiogram Guidance for placement of ilio-iliac tube endoprosthesis in Iliac artery - left-- W contrast IA"
1428,"62492-4","Fluoroscopic angiogram Guidance for placement of ilio-iliac tube endoprosthesis in Iliac artery - right-- W contrast IA"
1429,"25072-0","Guidance for placement of infusion port in Unspecified body region"
1430,"62450-2","Fluoroscopic angiogram Guidance for placement of intraperitoneal catheter in Abdomen"
1431,"25026-6","Fluoroscopic angiogram Guidance for placement of IVC filter in Inferior vena cava-- W contrast IV"
1432,"25027-4","Guidance for placement of large bore catheter into vessel in Central vein"
1433,"26307-9","Guidance for placement of large bore catheter into vessel in Central vein - bilateral"
1434,"26308-7","Guidance for placement of large bore catheter into vessel in Central vein - left"
1435,"26309-5","Guidance for placement of large bore catheter into vessel in Central vein - right"
1436,"25024-1","Fluoroscopic angiogram Guidance for placement of longterm peripheral catheter in Central vein"
1437,"26304-6","Fluoroscopic angiogram Guidance for placement of longterm peripheral catheter in Central vein - bilateral"
1438,"26305-3","Fluoroscopic angiogram Guidance for placement of longterm peripheral catheter in Central vein - left"
1439,"26306-1","Fluoroscopic angiogram Guidance for placement of longterm peripheral catheter in Central vein - right"
1440,"64993-9","US Guidance for placement of needle in Unspecified body region"
1441,"42456-4","US Guidance for placement of needle wire in Breast"
1442,"36772-2","CT Guidance for placement of nephrostomy tube in Kidney"
1443,"24779-1","Fluoroscopy Guidance for placement of percutaneous nephrostomy in Kidney - bilateral-- W contrast via tube"
1444,"24782-5","Fluoroscopy Guidance for placement of percutaneous nephroureteral stent in Kidney - bilateral"
1445,"35937-2","CT Guidance for placement of radiation therapy fields in Unspecified body region"
1446,"43487-8","US Guidance for placement of radiation therapy fields in Unspecified body region"
1447,"65797-3","Fluoroscopic angiogram Guidance for placement of stent in Artery - left"
1448,"65798-1","Fluoroscopic angiogram Guidance for placement of stent in Artery - right"
1449,"69134-5","Fluoroscopic angiogram Guidance for placement of stent in Iliac artery"
1450,"25078-7","Fluoroscopy Guidance for placement of stent in Intrahepatic portal system"
1451,"24756-9","Fluoroscopic angiogram Guidance for placement of stent in Vein"
1452,"26301-2","Fluoroscopic angiogram Guidance for placement of stent in Vein - bilateral"
1453,"26302-0","Fluoroscopic angiogram Guidance for placement of stent in Vein - left"
1454,"26303-8","Fluoroscopic angiogram Guidance for placement of stent in Vein - right"
1455,"24555-5","Fluoroscopic angiogram Guidance for placement of stent in Artery"
1456,"51391-1","Fluoroscopic angiogram Guidance for placement of transjugular intrahepatic portosystemic shunt in Portal vein and Hepatic vein"
1457,"35938-0","CT Guidance for placement of tube in Chest"
1458,"42140-4","US Guidance for placement of tube in Chest"
1459,"39362-9","Fluoroscopy Guidance for placement of tube in Chest"
1460,"30637-3","Fluoroscopy Guidance for placement of tube in Gastrointestine"
1461,"41799-8","Fluoroscopy Guidance for placement of tube in Liver"
1462,"24995-3","Fluoroscopy Guidance for placement of tube in Stomach"
1463,"44224-4","Fluoroscopy Guidance for placement of tube in Unspecified body region"
1464,"46373-7","SPECT Guidance for placement of tube in Chest"
1465,"44102-2","CT Guidance for procedure of Joint space"
1466,"44222-8","Fluoroscopy Guidance for procedure of Joint space"
1467,"30629-0","Fluoroscopy Guidance for procedure of Unspecified body region"
1468,"30581-3","CT Guidance for radiation treatment of Unspecified body region-- W contrast IV"
1469,"30664-7","MRI Guidance for radiation treatment of Unspecified body region-- W contrast IV"
1470,"30582-1","CT Guidance for radiation treatment of Unspecified body region-- WO contrast"
1471,"30665-4","MRI Guidance for radiation treatment of Unspecified body region-- WO contrast"
1472,"25053-0","CT Guidance for radiosurgery of Unspecified body region"
1473,"25054-8","CT Guidance for radiosurgery of Unspecified body region-- W contrast IV"
1474,"24537-3","US Guidance for removal of amniotic fluid from Uterus"
1475,"42141-2","US Guidance for removal of catheter from Central vein-- Tunneled"
1476,"72549-9","Fluoroscopy Guidance for removal of catheter from Central vein-- Tunneled"
1477,"72548-1","Fluoroscopic angiogram Guidance for removal of catheter from Central vein-- W contrast IV"
1478,"72547-3","Fluoroscopy Guidance for removal of CVA device obstruction from Central vein"
1479,"72546-5","Fluoroscopy Guidance for removal of CVA lumen obstruction from Central vein"
1480,"41810-3","CT Guidance for removal of fluid from Abdomen"
1481,"24559-7","US Guidance for removal of fluid from Abdomen"
1482,"38142-6","US Guidance for removal of fluid from Chest"
1483,"30628-2","Fluoroscopy Guidance for removal of foreign body from Unspecified body region"
1484,"72538-2","Fluoroscopic angiogram Guidance for removal of longterm peripheral catheter from Central vein"
1485,"72544-0","Fluoroscopy Guidance for removal of percutaneous nephrostomy tube from Kidney - bilateral-- W contrast"
1486,"24885-6","US Guidance for repair of Pseudoaneurysm/AV fistula"
1487,"72550-7","Fluoroscopy Guidance for repair of CVA catheter with port or pump of Central vein"
1488,"72551-5","Fluoroscopy Guidance for repair of CVA catheter without port or pump of Central vein"
1489,"42017-4","Fluoroscopy Guidance for replacement of percutaneous cholecystostomy in Abdomen"
1490,"52790-3","CT Guidance for replacement of percutaneous drainage tube in Abdomen"
1491,"72545-7","Fluoroscopy Guidance for replacement of percutaneous drainage tube in Biliary ducts and Gallbladder"
1492,"52791-1","CT Guidance for replacement of percutaneous drainage tube in Pelvis"
1493,"46294-5","Fluoroscopy Guidance for replacement of percutaneous drainage tube in Stomach"
1494,"24996-1","Fluoroscopy Guidance for replacement of percutaneous gastrostomy in Stomach"
1495,"24626-4","Fluoroscopic angiogram Guidance for reposition of catheter in Central vein-- W contrast IV"
1496,"26295-6","Fluoroscopic angiogram Guidance for reposition of catheter in Central vein - bilateral-- W contrast IV"
1497,"26296-4","Fluoroscopic angiogram Guidance for reposition of catheter in Central vein - left-- W contrast IV"
1498,"26297-2","Fluoroscopic angiogram Guidance for reposition of catheter in Central vein - right-- W contrast IV"
1499,"48740-5","Mammogram Guidance for sentinel lymph node injection of Breast"
1500,"48736-3","Mammogram Guidance for sentinel lymph node injection of Breast - left"
1501,"48739-7","Mammogram Guidance for sentinel lymph node injection of Breast - right"
1502,"24570-4","Fluoroscopy Guidance for stone removal of Biliary duct common-- W contrast intra biliary duct"
1503,"43763-2","Fluoroscopic angiogram Guidance for thrombectomy of Vein-- W contrast IV"
1504,"43761-6","Fluoroscopic angiogram Guidance for thrombectomy of Vein - bilateral-- W contrast IV"
1505,"43762-4","Fluoroscopic angiogram Guidance for thrombectomy of Vein - left-- W contrast IV"
1506,"43764-0","Fluoroscopic angiogram Guidance for thrombectomy of Vein - right-- W contrast IV"
1507,"72554-9","Fluoroscopy Guidance for trigger point injection of Muscle"
1508,"39138-3","Fluoroscopic angiogram Guidance for vascular access of Vessel"
1509,"39139-1","US Guidance for vascular access of Unspecified body region"
1510,"36936-3","MRI Guidance.stereotactic for biopsy of Brain"
1511,"24603-3","Mammogram Guidance.stereotactic for biopsy of Breast"
1512,"26292-3","Mammogram Guidance.stereotactic for biopsy of Breast - bilateral"
1513,"26293-1","Mammogram Guidance.stereotactic for biopsy of Breast - left"
1514,"26294-9","Mammogram Guidance.stereotactic for biopsy of Breast - right"
1515,"36928-0","CT Guidance.stereotactic for biopsy of Head"
1516,"46296-0","Mammogram Guidance.stereotactic for core needle biopsy of Breast"
1517,"46295-2","Mammogram Guidance.stereotactic for core needle biopsy of Breast - left"
1518,"42433-3","Mammogram Guidance.stereotactic for core needle biopsy of Breast - right"
1519,"69160-0","Mammogram Guidance.stereotactic for needle biopsy of Breast"
1520,"24585-2","CT Guidance.stereotactic for biopsy of Head-- W contrast IV"
1521,"36929-8","CT Guidance.stereotactic for biopsy of Head-- WO contrast"
1522,"44122-0","MRI Guidance.stereotactic for localization in Brain-- W and WO contrast IV"
1523,"30656-3","MRI Guidance.stereotactic for localization in Brain-- W contrast IV"
1524,"30800-7","MRI Guidance.stereotactic for localization in Brain-- WO contrast"
1525,"28632-8","Heterophoria study"
1526,"46264-8","History of medical device use"
1527,"47519-4","History of Procedures Document"
1528,"47245-6","HIV treatment form Document"
1529,"52035-3","Home health claims"
1530,"52036-1","Home health prior authorization"
1531,"52046-0","Hospital beds"
1532,"18841-7","Hospital consultations Document"
1533,"52028-8","Hysterectomy consent"
1534,"24655-3","Chest Fluoroscopy Image intensifier during surgery"
1535,"52047-8","Immunosuppressive drugs"
1536,"65806-2","Inhalation challenge test report Document --W methacholine inhaled"
1537,"11500-6","Occupational therapy Initial assessment note at First encounter"
1538,"11495-9","Physical therapy Initial assessment note at First encounter"
1539,"11494-2","Physician Initial assessment note at First encounter"
1540,"11496-7","Podiatry Initial assessment note at First encounter"
1541,"11497-5","Psychology Initial assessment note at First encounter"
1542,"11498-3","Social work Initial assessment note at First encounter"
1543,"28572-6","Dentist Initial assessment note"
1544,"28621-1","Nurse practitioner Initial assessment note"
1545,"29753-1","Nurse Initial assessment note"
1546,"18734-4","Occupational therapy Initial assessment note"
1547,"18735-1","Physical therapy Initial assessment note"
1548,"18736-9","Physician Initial assessment note"
1549,"28654-2","Physician attending Initial assessment note"
1550,"18763-3","Physician consulting Initial assessment note"
1551,"18737-7","Podiatry Initial assessment note"
1552,"28635-1","Psychiatry Initial assessment note"
1553,"18738-5","Psychology Initial assessment note"
1554,"18739-3","Social work Initial assessment note"
1555,"46214-3","Intracardiac ablation study"
1556,"15508-5","Labor and delivery records"
1557,"11502-2","Laboratory report"
1558,"24717-1","Ileal conduit X-ray Loopogram"
1559,"52048-6","Lymphedema pumps"
1560,"52049-4","Manual wheelchair"
1561,"55186-1","Measure Document"
1562,"55185-3","Measure set Document"
1563,"11503-0","Medical records"
1564,"52037-9","Member ID card copy"
1565,"24672-8","Diaphragm US Motion"
1566,"30632-4","Diaphragm Fluoroscopy Motion"
1567,"52050-2","Motorized wheelchair"
1568,"35990-1","Fetal MRI"
1569,"41806-1","Abdomen CT"
1570,"24556-3","Abdomen MRI"
1571,"24558-9","Abdomen US"
1572,"30762-9","Abdomen X-ray tomograph"
1573,"24566-2","Abdomen retroperitoneum CT"
1574,"24531-6","Abdomen retroperitoneum US"
1575,"24532-4","Abdomen RUQ US"
1576,"44115-4","Abdomen and Pelvis CT"
1577,"36781-3","Abdominal veins MRI angiogram"
1578,"30864-3","Abdominal veins and IVC MRI angiogram"
1579,"36791-2","Abdominal vessels MRI angiogram"
1580,"24534-0","Abdominal vessels US.doppler"
1581,"39494-0","Abdominal wall US"
1582,"36930-6","Adrenal gland CT"
1583,"36931-4","Adrenal gland MRI"
1584,"69277-2","Adrenal gland US"
1585,"36792-0","Adrenal vessels MRI angiogram"
1586,"35940-6","Ankle CT"
1587,"24538-1","Ankle MRI"
1588,"35939-8","Ankle X-ray tomograph"
1589,"35941-4","Ankle - bilateral CT"
1590,"26208-9","Ankle - bilateral MRI"
1591,"35942-2","Ankle - left CT"
1592,"26209-7","Ankle - left MRI"
1593,"35943-0","Ankle - left X-ray tomograph"
1594,"35944-8","Ankle - right CT"
1595,"26210-5","Ankle - right MRI"
1596,"37674-9","Ankle - right X-ray tomograph"
1597,"37222-7","Ankle and Foot MRI"
1598,"24542-3","Anus US"
1599,"35945-5","Aorta CT"
1600,"35947-1","Aorta MRI"
1601,"35946-3","Aorta MRI angiogram"
1602,"24547-2","Aorta US"
1603,"46388-5","Aorta US.doppler"
1604,"35948-9","Aorta abdominal CT"
1605,"35949-7","Aorta abdominal MRI"
1606,"69276-4","Aorta abdominal US"
1607,"37216-9","Aorta.endograft CT"
1608,"24544-9","Aorta thoracic CT"
1609,"35950-5","Aorta thoracic MRI"
1610,"24660-3","Aorta thoracic MRI angiogram"
1611,"30863-5","Abdominal Aorta and Arteries MRI angiogram"
1612,"35951-3","Aortic arch MRI angiogram"
1613,"30861-9","Aortic arch and Neck vessels MRI angiogram"
1614,"35952-1","Appendix CT"
1615,"24548-0","Appendix US"
1616,"39040-1","AV fistula US"
1617,"43508-1","Axilla - left MRI"
1618,"72529-1","Axilla - left US"
1619,"43510-7","Axilla - right MRI"
1620,"72528-3","Axilla - right US"
1621,"37219-3","Biliary ducts MRI"
1622,"38021-2","Biliary ducts and Gallbladder US"
1623,"37220-1","Biliary ducts and Pancreatic duct MRI"
1624,"39039-3","Brachiocephalic artery US.doppler"
1625,"24590-2","Brain MRI"
1626,"58748-5","Brain Functional MRI"
1627,"44138-6","Brain PET"
1628,"37217-7","Brain Stem and Nerves.cranial MRI"
1629,"37218-5","Brain.temporal MRI"
1630,"43772-3","Brain and Internal auditory canal MRI"
1631,"42385-5","Brain and Pituitary and Sella turcica MRI"
1632,"30794-2","Breast MRI"
1633,"24601-7","Breast US"
1634,"69165-9","Breast implant - bilateral MRI"
1635,"38057-6","Breast implant - left MRI"
1636,"38058-4","Breast implant - right MRI"
1637,"24596-9","Breast specimen US"
1638,"69397-8","Breast vessels US.doppler"
1639,"30795-9","Breast - bilateral MRI"
1640,"26214-7","Breast - bilateral US"
1641,"35954-7","Breast - left MRI"
1642,"26215-4","Breast - left US"
1643,"35955-4","Breast - right MRI"
1644,"26216-2","Breast - right US"
1645,"46299-4","Breast - unilateral MRI"
1646,"36010-7","Calcaneus CT"
1647,"36011-5","Calcaneus X-ray tomograph"
1648,"24616-5","Carotid artery US"
1649,"42146-1","Carotid artery US.doppler"
1650,"26217-0","Carotid artery - bilateral US"
1651,"43765-7","Carotid artery - bilateral US.doppler"
1652,"26218-8","Carotid artery - left US"
1653,"39427-0","Carotid artery - left US.doppler"
1654,"26219-6","Carotid artery - right US"
1655,"39437-9","Carotid artery - right US.doppler"
1656,"43552-9","Carotid artery - unilateral US"
1657,"36793-8","Carotid vessel MRI angiogram"
1658,"30859-3","Carotid vessels and Neck Vessels MRI angiogram"
1659,"30865-0","Celiac vessels and Superior mesenteric Vessels MRI angiogram"
1660,"46374-5","Cerebral artery US"
1661,"24627-2","Chest CT"
1662,"24629-8","Chest MRI"
1663,"24630-6","Chest US"
1664,"24657-9","Chest X-ray tomograph"
1665,"30862-7","Chest vessels MRI angiogram"
1666,"38016-2","Chest wall US"
1667,"37235-9","Circle of Willis MRI angiogram"
1668,"35960-4","Clavicle CT"
1669,"35961-2","Clavicle MRI"
1670,"35959-6","Clavicle X-ray tomograph"
1671,"44120-4","Colon CT"
1672,"24757-7","Coronary arteries CT fast"
1673,"35962-0","Elbow CT"
1674,"24674-4","Elbow MRI"
1675,"35963-8","Elbow X-ray tomograph"
1676,"35965-3","Elbow - bilateral CT"
1677,"26220-4","Elbow - bilateral MRI"
1678,"35964-6","Elbow - bilateral X-ray tomograph"
1679,"35966-1","Elbow - left CT"
1680,"26221-2","Elbow - left MRI"
1681,"35967-9","Elbow - left X-ray tomograph"
1682,"35968-7","Elbow - right CT"
1683,"26222-0","Elbow - right MRI"
1684,"37688-9","Elbow - right X-ray tomograph"
1685,"35969-5","Esophagus CT"
1686,"57823-7","Esophagus PET"
1687,"24690-0","Extremity CT"
1688,"69193-1","Extremity MRI"
1689,"24693-4","Extremity US"
1690,"35970-3","Extremity X-ray tomograph"
1691,"39042-7","Extremity artery US.doppler"
1692,"39031-0","Extremity artery - bilateral US.doppler"
1693,"69293-9","Extremity artery - left US"
