id,code,display
524,"10469-5","Carcinoembryonic Ag [Presence] in Tissue by Immune stain"
525,"1047-0","H NOS Ab [Presence] in Serum or Plasma"
526,"10470-3","Choriogonadotropin Ag [Presence] in Tissue by Immune stain"
527,"10471-1","Chromogranin A Ag [Presence] in Tissue by Immune stain"
528,"10472-9","Chromogranin Ag [Presence] in Tissue by Immune stain"
529,"10473-7","Chymotrypsin Ag [Presence] in Tissue by Immune stain"
530,"10474-5","Collagen type 4 Ag [Presence] in Tissue by Immune stain"
531,"10475-2","Corticotropin Ag [Presence] in Tissue by Immune stain"
532,"10476-0","Desmin Ag [Presence] in Tissue by Immune stain"
533,"10477-8","Enolase.neuron specific Ag [Presence] in Tissue by Immune stain"
534,"10478-6","Eosinophil major basic protein Ag [Presence] in Tissue by Immune stain"
535,"10479-4","CD227 Ag [Presence] in Tissue by Immune stain"
536,"1048-8","H NOS Ag [Presence] on Red Blood Cells from Blood product unit"
537,"10480-2","Estrogen+Progesterone receptor Ag [Presence] in Tissue by Immune stain"
538,"10481-0","Follitropin.alpha subunit Ag [Presence] in Tissue by Immune stain"
539,"10482-8","Follitropin.beta subunit Ag [Presence] in Tissue by Immune stain"
540,"10483-6","Gastrin Ag [Presence] in Tissue by Immune stain"
541,"10484-4","Glial fibrillary acidic protein Ag [Presence] in Tissue by Immune stain"
542,"10485-1","Glucagon Ag [Presence] in Tissue by Immune stain"
543,"10486-9","Hemoglobin Ag [Presence] in Tissue by Immune stain"
544,"10487-7","HMB-45 Ag [Presence] in Tissue by Immune stain"
545,"10488-5","IgA Ag [Presence] in Tissue by Immune stain"
546,"10489-3","IgA.heavy chain Ag [Presence] in Tissue by Immune stain"
547,"1049-6","H NOS Ag [Presence] on Red Blood Cells from Donor"
548,"10490-1","IgE Ag [Presence] in Tissue by Immune stain"
549,"10491-9","IgG Ag [Presence] in Tissue by Immune stain"
550,"10492-7","IgG.heavy chain Ag [Presence] in Tissue by Immune stain"
551,"10493-5","IgM Ag [Presence] in Tissue by Immune stain"
552,"10494-3","IgM.heavy chain Ag [Presence] in Tissue by Immune stain"
553,"10495-0","Insulin Ag [Presence] in Tissue by Immune stain"
554,"10496-8","Kappa light chains Ag [Presence] in Tissue by Immune stain"
555,"10497-6","Immunoglobulin light chains.kappa amyloid Ag [Presence] in Tissue by Immune stain"
556,"10498-4","Keratin Ag [Presence] in Tissue by Immune stain"
557,"10499-2","Lambda light chains Ag [Presence] in Tissue by Immune stain"
558,"105-7","Ceforanide [Susceptibility] by Disk diffusion (KB)"
559,"1050-4","H NOS Ag [Presence] on Red Blood Cells"
560,"10500-7","Immunoglobulin light chains.lambda amyloid Ag [Presence] in Tissue by Immune stain"
561,"10501-5","Lutropin [Units/volume] in Serum or Plasma"
562,"10502-3","Lutropin Ag [Presence] in Tissue by Immune stain"
563,"10503-1","Lysozyme Ag [Presence] in Tissue by Immune stain"
564,"10504-9","Myelin basic protein Ag [Presence] in Tissue by Immune stain"
565,"10505-6","Myoglobin Ag [Presence] in Tissue by Immune stain"
566,"10506-4","Peanut agglutinin Ag [Presence] in Tissue by Immune stain"
567,"10507-2","Prolactin Ag [Presence] in Tissue by Immune stain"
568,"10508-0","Prostate specific Ag [Presence] in Tissue by Immune stain"
569,"10509-8","Prostatic acid phosphatase Ag [Presence] in Tissue by Immune stain"
570,"1051-2","Hemolytic disease of newborn screen [Interpretation] in Blood"
571,"10510-6","S-100 Ag Ag [Presence] in Tissue by Immune stain"
572,"10511-4","Serotonin Ag [Presence] in Tissue by Immune stain"
573,"10512-2","Somatostatin Ag [Presence] in Tissue by Immune stain"
574,"10513-0","Somatotropin Ag [Presence] in Tissue by Immune stain"
575,"10514-8","Synaptophysin Ag [Presence] in Tissue by Immune stain"
576,"10515-5","Thyroglobulin Ag [Presence] in Tissue by Immune stain"
577,"10516-3","Thyrotropin Ag [Presence] in Tissue by Immune stain"
578,"10517-1","Trypsin Ag [Presence] in Tissue by Immune stain"
579,"10518-9","Ulex europaeus I lectin Ag [Presence] in Tissue by Immune stain"
580,"10519-7","Vimentin Ag [Presence] in Tissue by Immune stain"
581,"1052-0","Deprecated I (intermediate) subtype [Presence] in Serum or Plasma from Blood product unit"
582,"10520-5","Coagulation factor VI Ag [Presence] in Tissue by Immune stain"
583,"10521-3","Coagulation factor VIII Ag [Presence] in Tissue by Immune stain"
584,"10522-1","Coagulation factor XIII Ag [Presence] in Tissue by Immune stain"
585,"10523-9","Fibrinogen Ag [Presence] in Tissue by Immune stain"
586,"10524-7","Microscopic observation [Identifier] in Cervix by Cyto stain"
587,"10525-4","Microscopic observation [Identifier] in Unspecified specimen by Cyto stain"
588,"10526-2","Microscopic observation [Identifier] in Sputum by Cyto stain"
589,"10527-0","Microscopic observation [Identifier] in Tissue by Cyto stain"
590,"10528-8","Acetophenazine [Mass/volume] in Serum or Plasma"
591,"10529-6","Amoxapine metabolite [Mass/volume] in Serum or Plasma"
592,"1053-8","Deprecated I (intermediate) subtype [Presence] in serum or plasma from donor"
593,"10530-4","Aprobarbital [Mass/volume] in Serum or Plasma"
594,"10531-2","Bretylium [Mass/volume] in Serum or Plasma"
595,"10532-0","Deprecated Desethylamiodarone [Mass/volume] in Serum or Plasma"
596,"10533-8","Propoxyphene+Acetaminophen [Mass/volume] in Serum or Plasma"
597,"10534-6","Diazoxide [Mass/volume] in Serum or Plasma"
598,"10535-3","Digoxin [Mass/volume] in Serum or Plasma"
599,"10536-1","Dipyridamole [Mass/volume] in Serum or Plasma"
600,"10537-9","Deprecated Doxepin+Nordoxepin [Mass/volume] in Serum or Plasma"
601,"10538-7","Deprecated Fluoxetine+Norfluoxetine [Mass/volume] in Serum or Plasma"
602,"10539-5","Glipizide [Mass/volume] in Serum or Plasma"
603,"1054-6","Deprecated I (intermediate) subtype [Presence] in srum"
604,"10540-3","Glyburide [Mass/volume] in Serum or Plasma"
605,"10541-1","Mepivacaine [Mass/volume] in Serum or Plasma"
606,"10542-9","Metharbital [Mass/volume] in Serum or Plasma"
607,"10543-7","Methsuximide+Normethsuximide [Mass/volume] in Serum or Plasma"
608,"10544-5","Normeperidine [Presence] in Serum or Plasma"
609,"10545-2","Normephenytoin [Mass/volume] in Serum or Plasma"
610,"10546-0","Normethsuximide [Mass/volume] in Serum or Plasma"
611,"10547-8","Primidone+Phenobarbital [Mass/volume] in Serum or Plasma"
612,"10548-6","Phenytoin Free/Phenytoin.total in Serum or Plasma"
613,"10549-4","Pirmenol [Mass/volume] in Serum or Plasma"
614,"1055-3","Deprecated I (intermediate) subtype [Presence] on Red Blood Cells from Blood product unit"
615,"10550-2","Deprecated Temazepam [Mass/volume] in Serum or Plasma"
616,"10551-0","Triamterene [Mass/volume] in Serum or Plasma"
617,"10552-8","Tricyclic antidepressants [Mass/volume] in Serum or Plasma"
618,"10553-6","Prostatic acid phosphatase [Enzymatic activity/volume] in Genital fluid"
619,"10554-4","Deprecated Prostatic acid phosphatase [Enzymatic activity/volume] in Seminal plasma"
620,"10555-1","Acrosin [Entitic Catalytic Activity] in Spermatozoa"
621,"10556-9","Deprecated Adenosine triphosphatase [Enzymatic activity/volume] in Seminal plasma"
622,"10557-7","Adenosine triphosphate [Moles/volume] in Semen"
623,"10558-5","Albumin [Moles/volume] in Semen"
624,"10559-3","Deprecated Calcium [Molecules/volume] in Semen"
625,"1056-1","Deprecated I (intermediate) subtype [Presence] on Red Blood Cells from donor"
626,"10560-1","Carcinoembryonic Ag [Units/volume] in Semen"
627,"10561-9","Carnitine [Moles/volume] in Semen"
628,"10562-7","Cells [#/volume] in Cervical mucus"
629,"10563-5","Cells other than spermatozoa [#/volume] in Semen"
630,"10564-3","Cervical mucus [Volume]"
631,"10565-0","Choriogonadotropin [Units/volume] in Semen"
632,"10566-8","Deprecated Choriogonadotropin [Molecules/volume] in Semen"
633,"10567-6","Citrate [Moles/volume] in Semen"
634,"10568-4","Clarity of Semen"
635,"10569-2","Color of Semen"
636,"1057-9","Deprecated I (intermediate) subtype [Presence] on Red Blood Cells"
637,"10570-0","Consistency of Cervical mucus"
638,"10571-8","Deprecated Consistency of Semen"
639,"10572-6","Deprecated Duration^post ejaculation"
640,"10573-4","Ferning [Type] in Cervical mucus"
641,"10574-2","Fructose [Moles/volume] in Semen"
642,"10575-9","Deprecated Gamma glutamyl transferase [Enzymatic activity/volume] in Semen"
643,"10576-7","Germ cells.immature [#/volume] in Semen"
644,"10577-5","Glucosidase [Enzymatic activity/volume] in Seminal plasma"
645,"10578-3","Glycerophosphocholine [Moles/volume] in Seminal plasma"
646,"10579-1","Leukocytes [#/volume] in Semen"
647,"1058-7","I Ab [Presence] in Serum or Plasma from Blood product unit"
648,"10580-9","Liquefaction [Time] in Semen"
649,"10581-7","Deprecated Number of entities [#] in Spermatozoa"
650,"10582-5","pH of Cervical mucus"
651,"10583-3","Prostaglandin F1 alpha [Moles/volume] in Semen"
652,"10584-1","Deprecated Protein [Mass/volume] in Semen"
653,"10585-8","Round cells [#/volume] in Semen"
654,"10586-6","Deprecated Volume of Semen"
655,"10587-4","Sexual abstinence duration"
656,"10588-2","Spermatogonia [#/volume] in Semen"
657,"10589-0","Spermatids [#/volume] in Semen by Streptoavidin-biotin method (SAB)"
658,"1059-5","I Ab [Presence] in Serum or Plasma from Donor"
659,"10590-8","Spermatids [#/volume] in Semen by Sertoli cell barrier method (SCB)"
660,"10591-6","Primary Spermatocytes [#/volume] in Semen"
661,"10592-4","Secondary Spermatocytes [#/volume] in Semen"
662,"10593-2","Spermatozoa Pyriform Head/100 spermatozoa in Semen"
663,"10594-0","Spermatozoa Tapering Head/100 spermatozoa in Semen"
664,"10595-7","Deprecated Spermatozoa [#/volume] in Semen"
665,"10596-5","Deprecated Spermatozoa Ab in cervical mucosa"
666,"10597-3","Deprecated Spermatozoa Ab in semen"
667,"10598-1","Deprecated Spermatozoa Ab in serum"
668,"10599-9","Spermatozoa penetration [Presence] in Seminal fluid and Cervical mucosa by Kremer test"
669,"106-5","Ceforanide [Susceptibility] by Serum bactericidal titer"
670,"1060-3","I Ab [Presence] in Serum or Plasma"
671,"10600-5","Spermatozoa penetration [Presence] in Seminal fluid and Cervical mucosa"
672,"10601-3","Spermatozoa penetration [Presence] in Seminal fluid and Cervical mucosa --post coitus"
673,"10602-1","Spermatozoa Abnormal Head/100 spermatozoa in Semen"
674,"10603-9","Spermatozoa Abnormal Midpiece/100 spermatozoa in Semen"
675,"10604-7","Spermatozoa Abnormal Tail/100 spermatozoa in Semen"
676,"10605-4","Spermatozoa Agglutinated/100 spermatozoa in Semen"
677,"10606-2","Spermatozoa Amorphous Head/100 spermatozoa in Semen"
678,"10607-0","Spermatozoa Coiled Tail/100 spermatozoa in Semen"
679,"10608-8","Spermatozoa Cytoplasmic Droplet/100 spermatozoa in Semen"
680,"10609-6","Spermatozoa Duplicate Head/100 spermatozoa in Semen"
681,"1061-1","I NOS Ab [Presence] in Serum or Plasma from Blood product unit"
682,"10610-4","Spermatozoa Duplicate Tail/100 spermatozoa in Semen"
683,"10611-2","Spermatozoa Immotile/100 spermatozoa in Semen"
684,"10612-0","Spermatozoa Large Oval Head/100 spermatozoa in Semen"
685,"10613-8","Spermatozoa Viable/100 spermatozoa in Semen"
686,"10614-6","Spermatozoa Motile w IgA/100 spermatozoa in Semen by Immunobead"
687,"10615-3","Spermatozoa Motile w IgA/100 spermatozoa in Semen by Mixed antiglobulin reaction"
688,"10616-1","Spermatozoa Motile w IgG/100 spermatozoa in Semen by Immunobead"
689,"10617-9","Spermatozoa Motile w IgG/100 spermatozoa in Semen by Mixed antiglobulin reaction"
690,"10618-7","Spermatozoa Motile w IgM/100 spermatozoa in Semen by Immunobead"
691,"10619-5","Spermatozoa Motile w IgM/100 spermatozoa in Semen by Mixed antiglobulin reaction"
692,"1062-9","I NOS Ab [Presence] in Serum or Plasma from Donor"
693,"10620-3","Spermatozoa Nonprogressive/100 spermatozoa in Semen"
694,"10621-1","Spermatozoa Normal Head/100 spermatozoa in Semen"
695,"10622-9","Spermatozoa Normal/100 spermatozoa in Semen"
696,"10623-7","Spermatozoa Pin Head/100 spermatozoa in Semen"
697,"10624-5","Spermatozoa Rapid/100 spermatozoa in Semen"
698,"10625-2","Spermatozoa Round Head/100 spermatozoa in Semen"
699,"10626-0","Spermatozoa Slow/100 spermatozoa in Semen"
700,"10627-8","Spermatozoa Small Oval Head/100 spermatozoa in Semen"
701,"10628-6","Spermatozoa Tail Swelling/100 spermatozoa in Semen"
702,"10629-4","Spermatozoa Vacuolated Head/100 spermatozoa in Semen"
703,"1063-7","I NOS Ab [Presence] in Serum or Plasma"
704,"10630-2","Spinnbarkeit [Length] in Cervical mucus"
705,"10631-0","Testosterone [Moles/volume] in Semen"
706,"10632-8","Time until next menstrual period"
707,"10633-6","Zinc [Moles/volume] in Semen"
708,"10634-4","Complement C1 esterase inhibitor.functional/Complement C1 esterase inhibitor.total in Serum or Plasma"
709,"10635-1","Acanthamoeba sp identified in Eye by Organism specific culture"
710,"10636-9","Acanthamoeba sp identified in Eye by Wet preparation"
711,"10637-7","Microscopic observation [Identifier] in Tissue by Night blue stain"
712,"10638-5","Thermophilic Actinomycetes colony count [#/volume] in Unspecified specimen by Organism specific culture"
713,"10639-3","Thermophilic Actinomycetes identified in Unspecified specimen by Organism specific culture"
714,"1064-5","I NOS Ag [Presence] on Red Blood Cells from Blood product unit"
715,"10640-1","Deprecated Adenovirus 40+41 [Identifier] in Stool by Electron microscopy"
716,"10641-9","Amoeba identified in Aspirate by Immune stain"
717,"10642-7","Amoeba identified in Aspirate by Wet preparation"
718,"10643-5","Amoeba identified in Stool by Organism specific culture"
719,"10644-3","Arthropod identified in Unspecified specimen"
720,"10645-0","Aspergillus fumigatus Ag [Presence] in Tissue by Immunofluorescence"
721,"10646-8","Astrovirus [Identifier] in Stool by Electron microscopy"
722,"10647-6","Babesia sp identified in Blood by Thick film"
723,"10648-4","Babesia sp identified in Blood by Thin film"
724,"10649-2","Calicivirus [Identifier] in Stool by Electron microscopy"
725,"1065-2","I NOS Ag [Presence] on Red Blood Cells from Donor"
726,"10650-0","Candida sp DNA [Presence] in Blood by Probe with amplification"
727,"10651-8","Chlamydophila pneumoniae Ag [Presence] in Sputum or Bronchial"
728,"10652-6","Chlamydophila pneumoniae DNA [Presence] in Sputum or Bronchial by Probe with amplification"
729,"10653-4","Clotrimazole [Susceptibility] by Minimum inhibitory concentration (MIC)"
730,"10654-2","Clotrimazole [Susceptibility] by Minimum lethal concentration (MLC)"
731,"10655-9","Coccidia identified in Duodenal fluid by Acid fast stain"
732,"10656-7","Coccidia identified in Stool by Acid fast stain"
733,"10657-5","Deprecated Cryptococcus neoformans Ag [Presence] in Tissue by Immunofluorescence"
734,"10658-3","Cyanobacterium identified in Water by Light microscopy"
735,"10659-1","Cyclospora sp identified in Stool by Acid fast stain"
736,"1066-0","I NOS Ag [Presence] on Red Blood Cells"
737,"10660-9","Cytomegalovirus Ag [Presence] in Tissue by Immune stain"
738,"10661-7","Dinoflagellate identified in Water by Light microscopy"
739,"10662-5","Filaria identified in Blood by Concentration"
740,"10663-3","Filaria identified in Blood by Thick film"
741,"10664-1","Filaria identified in Blood by Thin film"
742,"10665-8","Fungus colony count [#/volume] in Unspecified specimen by Environmental culture"
743,"10666-6","Fungus identified in Tissue by Fontana-Masson stain"
744,"10667-4","Fungus identified in Unspecified specimen by Animal inoculation"
745,"10668-2","Fungus identified in Unspecified specimen by Environmental culture"
746,"10669-0","Fungus identified in Unspecified specimen by Sticky tape for environmental fungus"
747,"1067-8","Jk sup(a) Ab [Presence] in Serum or Plasma from Blood product unit"
748,"10670-8","Giardia lamblia [Presence] in Stool by Organism specific culture"
749,"10671-6","Helminth identified in Unspecified specimen"
750,"10672-4","Helminth+Arthropod identified in Unspecified specimen"
751,"10673-2","Hepatitis B virus core Ag [Presence] in Tissue by Immune stain"
752,"10674-0","Hepatitis B virus surface Ag [Presence] in Tissue by Immune stain"
753,"10675-7","Hepatitis B virus surface Ag [Presence] in Tissue by Orcein stain"
754,"10676-5","Hepatitis C virus RNA [Units/volume] (viral load) in Serum or Plasma by Probe with amplification"
755,"10677-3","Herpes simplex virus 1 Ag [Presence] in Tissue by Immune stain"
756,"10678-1","Herpes simplex virus 1+2 Ag [Presence] in Tissue by Immune stain"
757,"10679-9","Herpes simplex virus 2 Ag [Presence] in Tissue by Immune stain"
758,"1068-6","Jk sup(a) Ab [Presence] in Serum or Plasma from Donor"
759,"10680-7","Herpes simplex virus identified in Cerebral spinal fluid by Electron microscopy"
760,"10681-5","Herpes simplex virus identified in Tissue by Electron microscopy"
761,"10682-3","Deprecated HIV 1 RNA [Units/volume] in Serum or Plasma by Probe with amplification"
762,"10683-1","Hydatid cyst identified in Aspirate by Immune stain"
763,"10684-9","Hydatid cyst identified in Liver by Wet preparation"
764,"10685-6","Hydatid cyst identified in Lung tissue by Wet preparation"
765,"10686-4","Leishmania sp identified in Tissue by Giemsa stain"
766,"10687-2","Leishmania sp identified in Tissue by Organism specific culture"
767,"10688-0","Microscopic observation [Identifier] in Hair by KOH preparation"
768,"10689-8","Microscopic observation [Identifier] in Nail by KOH preparation"
769,"1069-4","Jk sup(a) Ab [Presence] in Serum or Plasma"
770,"10690-6","Microsporidia identified in Duodenal fluid by Trichrome stain modified"
771,"10691-4","Mushroom.toxic identified by Inspection"
772,"10692-2","Mushroom.toxic identified in Food by Light microscopy"
773,"10693-0","Mushroom.toxic identified in Vomitus by Light microscopy"
774,"10694-8","Naegleria sp identified in Tissue by Organism specific culture"
775,"10695-5","Naegleria sp identified in Tissue by Wet preparation"
776,"10696-3","Norovirus [Identifier] in Stool by Electron microscopy"
777,"10697-1","Nystatin [Susceptibility] by Minimum inhibitory concentration (MIC)"
778,"10698-9","Nystatin [Susceptibility] by Minimum lethal concentration (MLC)"
779,"10699-7","Onchocerca sp identified in Tissue by Wet preparation"
780,"107-3","Cefotaxime [Susceptibility] by Minimum lethal concentration (MLC)"
781,"1070-2","Jk sup(a) Ag [Presence] on Red Blood Cells from Blood product unit"
782,"10700-3","Orthopoxvirus [Identifier] in Skin by Electron microscopy"
783,"10701-1","Ova and parasites identified in Stool by Concentration"
784,"10702-9","Ova and parasites identified in Stool by Immune stain"
785,"10703-7","Ova and parasites identified in Stool by Kinyoun iron hematoxylin stain"
786,"10704-5","Ova and parasites identified in Stool by Light microscopy"
787,"10705-2","Human papilloma virus Ag [Presence] in Tissue by Immune stain"
788,"10706-0","Picornavirus [Identifier] in Stool by Electron microscopy"
789,"10707-8","Toxic Plant identified in Plant specimen by Inspection"
790,"10708-6","Toxic Plant identified in Vomitus by Light microscopy"
791,"10709-4","Plasmodium falciparum Ag [Units/volume] in Blood by Immunofluorescence"
792,"1071-0","Jk sup(a) Ag [Presence] on Red Blood Cells from Donor"
793,"10710-2","Plasmodium sp identified in Blood by Thin film"
794,"10711-0","Plasmodium vivax Ag [Units/volume] in Blood by Immunofluorescence"
795,"10712-8","Pneumocystis sp identified in Lung tissue"
796,"10713-6","Prototheca identified in Unspecified specimen by Culture"
797,"10714-4","Deprecated Rotavirus [Identifier] in Stool by Electron microscopy"
798,"10715-1","Schistosoma sp identified in Urine sediment by Light microscopy"
799,"10716-9","Schistosoma sp identified in Unspecified specimen by Organism specific culture"
800,"10717-7","Streptococcus pneumoniae Ab [Units/volume] in Serum by Latex agglutination"
801,"10718-5","Strongyloides sp Ab [Units/volume] in Serum by Immunoassay"
802,"10719-3","Taenia solium adult Ab [Units/volume] in Serum by Immunoblot"
803,"1072-8","Jk sup(a) Ag [Presence] on Red Blood Cells"
804,"10720-1","Terbinafine [Susceptibility] by Minimum inhibitory concentration (MIC)"
805,"10721-9","Terbinafine [Susceptibility] by Minimum lethal concentration (MLC)"
806,"10722-7","Torovirus [Identifier] in Stool by Electron microscopy"
807,"10723-5","Toxoplasma gondii IgA Ab [Units/volume] in Serum by Immunoassay"
808,"10724-3","Toxoplasma gondii IgE Ab [Units/volume] in Serum by Immunoassay"
809,"10725-0","Toxoplasma gondii DNA [Units/volume] in Body fluid by Probe with amplification"
810,"10726-8","Toxoplasma gondii [Presence] in Tissue by Giemsa stain"
811,"10727-6","Toxoplasma gondii identified in Tissue"
812,"10728-4","Trichomonas sp identified in Genital specimen by Organism specific culture"
813,"10729-2","Trypanosoma sp identified in Blood by Light microscopy"
814,"1073-6","Jk sup(b) Ab [Presence] in Serum or Plasma from Blood product unit"
815,"10730-0","Trypanosoma sp identified in Blood by Organism specific culture"
816,"10731-8","Trypanosoma sp identified in Blood by Thick film"
817,"10732-6","Trypanosoma sp identified in Blood by Thin film"
818,"10733-4","Trypanosoma sp identified in Blood by Wet preparation"
819,"10734-2","Varicella zoster virus identified in Skin by Electron microscopy"
820,"10735-9","Viral sequencing [Identifier] in Serum by Sequencing"
821,"10736-7","Virus identified in Cerebral spinal fluid by Electron microscopy"
822,"10737-5","Virus identified in Stool by Electron microscopy"
823,"10738-3","Virus identified in Tissue by Electron microscopy"
824,"10739-1","Virus identified in Unspecified specimen by Electron microscopy"
825,"1074-4","Jk sup(b) Ab [Presence] in Serum or Plasma from Donor"
826,"10740-9","Aluminum.microscopic observation [Identifier] in Bone by Histomorphometry stain"
827,"10741-7","Amyloid.microscopic observation [Identifier] in Brain by Thioflavine-S stain"
828,"10742-5","Amyloid.microscopic observation [Identifier] in Tissue by Bennhold stain.Putchler modified"
829,"10743-3","Amyloid.microscopic observation [Identifier] in Tissue by Highman stain"
830,"10744-1","Amyloid.microscopic observation [Identifier] in Tissue by Vassar-culling stain"
831,"10745-8","Bile.microscopic observation [Identifier] in Tissue by Fouchet stain"
832,"10746-6","Calcium.microscopic observation [Identifier] in Tissue by Von Kossa stain"
833,"10747-4","Collagen fibers+Elastic fibers.microscopic observation [Identifier] in Tissue by Lawson-Van Gieson stain"
834,"10748-2","Collagen fibers+Elastic fibers.microscopic observation [Identifier] in Tissue by Verhoeff-Van Gieson stain"
835,"10749-0","Collagen fibers.microscopic observation [Identifier] in Tissue by Van Gieson stain"
836,"1075-1","Jk sup(b) Ab [Presence] in Serum or Plasma"
837,"10750-8","Connective tissue.microscopic observation [Identifier] in Tissue by Trichrome stain.Masson"
838,"10751-6","Copper.microscopic observation [Identifier] in Tissue by Rhodamine stain"
839,"10752-4","Fat.microscopic observation [Identifier] in Milk by Sudan IV stain"
840,"10753-2","Fat.microscopic observation [Identifier] in Stool by Sudan IV stain"
841,"10754-0","Fat.microscopic observation [Identifier] in Tissue by Sudan IV stain"
842,"10755-7","Fungus.microscopic observation [Identifier] in Tissue by Methenamine silver stain.Grocott"
843,"10756-5","Glial fibers.microscopic observation [Identifier] in Tissue by Holzer stain"
844,"10757-3","Hematologic+Nuclear elements.microscopic observation [Identifier] in Tissue by Giemsa stain.May-Grunwald"
845,"10758-1","Iron.microscopic observation [Identifier] in Bone by Histomorphometry stain"
846,"10759-9","Iron.microscopic observation [Identifier] in Sputum by Gomori stain"
847,"1076-9","Jk sup(b) Ag [Presence] on Red Blood Cells from Blood product unit"
848,"10760-7","Iron.microscopic observation [Identifier] in Tissue by Gomori stain"
849,"10761-5","Iron.microscopic observation [Identifier] in Tissue by Other stain"
850,"10762-3","Microscopic observation [Identifier] in Blood by Hemosiderin stain"
851,"10763-1","Microscopic observation [Identifier] in Body fluid by Sudan black stain"
852,"10764-9","Microscopic observation [Identifier] in Sputum by Silver stain"
853,"10765-6","Microscopic observation [Identifier] in Tissue by Acetate esterase stain"
854,"10766-4","Microscopic observation [Identifier] in Tissue by Alcian blue stain"
855,"10767-2","Microscopic observation [Identifier] in Tissue by Alcian blue stain.sulfated"
856,"10768-0","Microscopic observation [Identifier] in Tissue by Alcian blue stain.with periodic acid-Schiff"
857,"10769-8","Microscopic observation [Identifier] in Tissue by Alizarin red S stain"
858,"1077-7","Jk sup(b) Ag [Presence] on Red Blood Cells from Donor"
859,"10770-6","Microscopic observation [Identifier] in Tissue by Argentaffin stain"
860,"10771-4","Deprecated Microscopic observation [Identifier] in Tissue by Rhodamine-auramine fluorochrome stain"
861,"10772-2","Microscopic observation [Identifier] in Tissue by Azure-eosin stain"
862,"10773-0","Microscopic observation [Identifier] in Tissue by Basic fuchsin stain"
863,"10774-8","Microscopic observation [Identifier] in Tissue by Bielschowsky stain"
864,"10775-5","Microscopic observation [Identifier] in Tissue by Bleach stain"
865,"10776-3","Microscopic observation [Identifier] in Tissue by Bodian stain"
866,"10777-1","Microscopic observation [Identifier] in Tissue by Brown and Brenn stain"
867,"10778-9","Microscopic observation [Identifier] in Tissue by Butyrate esterase stain"
868,"10779-7","Microscopic observation [Identifier] in Tissue by Carmine stain.Best"
869,"1078-5","Jk sup(b) Ag [Presence] on Red Blood Cells"
870,"10780-5","Microscopic observation [Identifier] in Tissue by Chloracetate esterase stain"
871,"10781-3","Microscopic observation [Identifier] in Tissue by Churukian-Schenk stain"
872,"10782-1","Microscopic observation [Identifier] in Tissue by Congo red stain"
873,"10783-9","Microscopic observation [Identifier] in Tissue by Crystal violet stain"
874,"10784-7","Microscopic observation [Identifier] in Tissue by Esterase stain.non-specific"
875,"10785-4","Microscopic observation [Identifier] in Tissue by Fite-Faraco stain"
876,"10786-2","Deprecated Microscopic observation [Identifier] in Tissue by Giemsa stain.3 micron"
877,"10787-0","Microscopic observation [Identifier] in Tissue by Gridley stain"
878,"10788-8","Microscopic observation [Identifier] in Tissue by Hansel stain"
879,"10789-6","Microscopic observation [Identifier] in Tissue by Hematoxylin-eosin-Harris regressive stain"
880,"1079-3","Js sup(a) Ab [Presence] in Serum or Plasma from Blood product unit"
881,"10790-4","Microscopic observation [Identifier] in Tissue by Hematoxylin-eosin-Mayers progressive stain"
882,"10791-2","Microscopic observation [Identifier] in Tissue by Mallory-Heidenhain stain"
883,"10792-0","Microscopic observation [Identifier] in Tissue by Methenamine silver stain.Jones"
884,"10793-8","Microscopic observation [Identifier] in Tissue by Methyl green stain"
885,"10794-6","Microscopic observation [Identifier] in Tissue by Methyl green-pyronine Y stain"
886,"10795-3","Microscopic observation [Identifier] in Tissue by Methyl violet stain"
887,"10796-1","Microscopic observation [Identifier] in Tissue by Mucicarmine stain"
888,"10797-9","Microscopic observation [Identifier] in Tissue by Neutral red stain"
889,"10798-7","Microscopic observation [Identifier] in Tissue by Oil red O stain"
890,"10799-5","Microscopic observation [Identifier] in Tissue by Pentachrome stain.Movat"
891,"108-1","Cefotaxime [Susceptibility] by Minimum inhibitory concentration (MIC)"
892,"1080-1","Js sup(a) Ab [Presence] in Serum or Plasma from Donor"
893,"10800-1","Microscopic observation [Identifier] in Tissue by Periodic acid-Schiff stain with diatase digestion"
894,"10801-9","Microscopic observation [Identifier] in Tissue by Phosphotungstic acid Hematoxylin (PTAH) Stain"
895,"10802-7","Microscopic observation [Identifier] in Tissue by Prussian blue stain"
896,"10803-5","Microscopic observation [Identifier] in Tissue by Quinacrine fluorescent stain"
897,"10804-3","Microscopic observation [Identifier] in Tissue by Reticulin stain"
898,"10805-0","Microscopic observation [Identifier] in Tissue by Safranin stain"
899,"10806-8","Microscopic observation [Identifier] in Tissue by Schmorl stain"
900,"10807-6","Microscopic observation [Identifier] in Tissue by Sevier-Munger stain"
901,"10808-4","Microscopic observation [Identifier] in Tissue by Silver impregnation stain.Dieterle"
902,"10809-2","Microscopic observation [Identifier] in Tissue by Silver nitrate stain"
903,"1081-9","Js sup(a) Ab [Presence] in Serum or Plasma"
904,"10810-0","Microscopic observation [Identifier] in Tissue by Silver stain.Fontana-Masson"
905,"10811-8","Microscopic observation [Identifier] in Tissue by Silver stain.Grimelius"
906,"10812-6","Microscopic observation [Identifier] in Tissue by Steiner stain"
907,"10813-4","Microscopic observation [Identifier] in Tissue by Sudan black stain"
